Id_vente,Id_bien,Date_mutation,Valeur_fonciere
16092,27914,2020-03,129050
16093,30874,2020-03,267335
16094,14329,2020-03,2e+05
16095,13587,2020-03,680000
16096,19856,2020-03,328000
16097,17022,2020-03,262000
16098,19773,2020-03,302000
16099,15487,2020-03,422000
16100,18731,2020-03,160300
16101,17288,2020-03,540000
16102,19603,2020-03,154000
16103,18485,2020-03,220000
16104,14091,2020-03,354000
16105,24388,2020-03,157500
16106,14638,2020-03,176000
16107,20018,2020-03,269000
16108,32304,2020-03,319000
16109,30724,2020-03,216950
16110,00055,2020-03,168700
16111,09953,2020-03,163200
16112,07996,2020-03,1e+05
16113,28409,2020-03,233000
16114,09995,2020-03,181000
16115,32557,2020-03,245000
16116,09915,2020-03,1e+05
16117,03351,2020-03,74000
16118,13311,2020-03,110000
16119,07930,2020-03,128000
16120,05675,2020-03,128000
16121,23344,2020-03,239000
16122,27940,2020-03,240000
16123,32355,2020-03,72500
16124,15212,2020-03,304015
16125,30028,2020-03,240000
16126,12253,2020-03,51000
16127,28202,2020-03,51300
16128,09901,2020-03,42500
16129,16212,2020-03,58000
16130,22569,2020-03,51300
16131,06775,2020-03,183500
16132,30248,2020-03,122000
16133,05292,2020-03,147000
16134,26938,2020-03,213165
16135,03441,2020-03,60000
16136,25318,2020-03,158110
16137,00991,2020-03,275000
16138,18795,2020-03,257000
16139,33787,2020-03,280000
16140,14328,2020-03,318000
16141,26805,2020-03,45000
16142,23870,2020-03,140000
16143,15329,2020-03,196760
16144,16561,2020-03,56000
16145,06409,2020-03,225800
16146,28222,2020-03,163230
16147,21019,2020-03,201029
16148,28576,2020-03,255000
16149,12114,2020-03,472000
16150,19793,2020-03,441000
16151,31482,2020-03,298000
16152,17250,2020-03,685000
16153,16964,2020-03,1025000
16154,08567,2020-03,342170
16155,14863,2020-03,375000
16156,32454,2020-03,156900
16157,14553,2020-03,383820
16158,18476,2020-03,115000
16159,25038,2020-03,243900
16160,24161,2020-03,130000
16161,30727,2020-03,96000
16162,27050,2020-03,632500
16163,12657,2020-03,201000
16164,18560,2020-03,167000
16165,15756,2020-03,258000
16166,30204,2020-03,112000
16167,10312,2020-03,172000
16168,26712,2020-03,129000
16169,32957,2020-03,153000
16170,11961,2020-03,77500
16171,05918,2020-03,210600
16172,15917,2020-03,53000
16173,06068,2020-03,75000
16174,06817,2020-03,190000
16175,03632,2020-03,235000
16176,28460,2020-03,156500
16177,11732,2020-03,131447
16178,32826,2020-03,268200
16179,01327,2020-03,92000
16180,24784,2020-03,95000
16181,31285,2020-03,65000
16182,13651,2020-03,162000
16183,24518,2020-03,130000
16184,29020,2020-03,102000
16185,02223,2020-03,399400
16186,09985,2020-03,102000
16187,27742,2020-03,125000
16188,02224,2020-03,80000
16189,32067,2020-03,131800
16190,05203,2020-03,96000
16191,33717,2020-03,47000
16192,26746,2020-03,61500
16193,25652,2020-03,128000
16194,00724,2020-03,128000
16195,06788,2020-03,162000
16196,15088,2020-03,125660
16197,13979,2020-03,207000
16198,24277,2020-03,58000
16199,11149,2020-03,136200
16200,05284,2020-03,138100
16201,10543,2020-03,203100
16202,15163,2020-03,70000
16203,05699,2020-03,83000
16204,20951,2020-03,134500
16205,29909,2020-03,148500
16206,25370,2020-03,191828
16207,09619,2020-03,89900
16208,27699,2020-03,190000
16209,31988,2020-03,509920
16210,27071,2020-03,88900
16211,33623,2020-03,364347
16212,02760,2020-03,110000
16213,15370,2020-03,225600
16214,15103,2020-03,5500000
16215,18020,2020-03,665000
16216,07275,2020-03,752700
16217,15457,2020-03,239176
16218,15717,2020-03,560000
16219,12701,2020-03,521250
16220,18755,2020-03,2920700
16221,14815,2020-03,153000
16222,33525,2020-03,1e+06
16223,22686,2020-03,409000
16224,13988,2020-03,935700
16225,27456,2020-03,1e+05
16226,02171,2020-03,1e+05
16227,05889,2020-03,488350
16228,25504,2020-03,285000
16229,08137,2020-03,226600
16230,26721,2020-03,147500
16231,23127,2020-03,80000
16232,22833,2020-03,45223
16233,06490,2020-03,235000
16234,00572,2020-03,330000
16235,28054,2020-03,186000
16236,13973,2020-03,232000
16237,29259,2020-03,478300
16238,07927,2020-03,194200
16239,18839,2020-03,396700
16240,00708,2020-03,1158016
16241,29000,2020-03,242000
16242,27801,2020-03,195000
16243,13305,2020-03,230000
16244,32100,2020-03,132300
16245,27220,2020-03,62000
16246,03113,2020-03,112880
16247,25426,2020-03,147360
16248,32834,2020-03,139000
16249,21521,2020-03,105700
16250,33194,2020-03,154500
16251,31497,2020-03,47000
16252,31191,2020-03,105600
16253,07709,2020-03,123500
16254,23981,2020-03,70000
16255,33133,2020-03,179820
16256,20397,2020-03,95000
16257,04075,2020-03,160000
16258,14124,2020-03,125500
16259,12282,2020-03,69200
16260,24259,2020-03,147000
16261,12050,2020-03,32000
16262,21850,2020-03,125000
16263,07988,2020-03,210000
16264,29160,2020-03,43800
16265,01692,2020-03,176915
16266,11121,2020-03,340000
16267,16678,2020-03,126000
16268,10136,2020-03,121000
16269,00579,2020-03,240540
16270,23206,2020-03,3e+05
16271,13075,2020-03,490500
16272,25535,2020-03,127000
16273,08075,2020-03,221430
16274,03185,2020-03,75000
16275,08867,2020-03,30207.64
16276,28458,2020-03,844450
16277,32402,2020-03,330000
16278,11728,2020-03,1025350
16279,06229,2020-03,1682000
16280,07462,2020-03,2730000
16281,19129,2020-03,622500
16282,08473,2020-03,890000
16283,28504,2020-03,237250
16284,11110,2020-03,820000
16285,19614,2020-03,287290
16286,25513,2020-03,1056850
16287,20994,2020-03,162500
16288,09474,2020-03,1750000
16289,14963,2020-03,591000
16290,02321,2020-03,649000
16291,23296,2020-03,263520
16292,08231,2020-03,173000
16293,21665,2020-03,76000
16294,14607,2020-03,445000
16295,18919,2020-03,144000
16296,11160,2020-03,690500
16297,31508,2020-03,136500
16298,33878,2020-03,74750
16299,02053,2020-03,213000
16300,26218,2020-03,240000
16301,30418,2020-03,538900
16302,26559,2020-03,1351981
16303,09371,2020-03,290000
16304,01112,2020-03,131000
16305,05000,2020-03,151000
16306,03057,2020-03,224500
16307,05843,2020-03,217000
16308,32574,2020-03,91000
16309,08662,2020-03,56000
16310,17274,2020-03,271000
16311,06233,2020-03,26630
16312,07779,2020-03,240000
16313,33283,2020-03,202000
16314,28607,2020-03,251750
16315,10841,2020-03,141000
16316,32056,2020-03,101000
16317,31622,2020-03,147000
16318,20101,2020-03,74000
16319,12893,2020-03,133000
16320,23803,2020-03,40000
16321,30152,2020-03,78500
16322,14008,2020-03,157000
16323,00704,2020-03,1e+05
16324,22508,2020-03,64750
16325,29261,2020-03,48000
16326,29131,2020-03,108000
16327,18100,2020-03,47000
16328,23787,2020-03,219755
16329,03024,2020-03,150000
16330,33737,2020-03,85800
16331,13705,2020-03,157075
16332,19047,2020-03,136500
16333,12930,2020-03,82650
16334,08223,2020-03,214000
16335,28491,2020-03,158400
16336,09404,2020-03,179000
16337,10121,2020-03,413500
16338,31917,2020-03,347740
16339,20886,2020-03,146680
16340,18496,2020-03,153000
16341,14780,2020-03,150000
16342,14755,2020-03,218980
16343,07586,2020-03,365000
16344,17992,2020-03,217820
16345,08063,2020-03,147180
16346,30460,2020-03,1700000
16347,13927,2020-03,1040000
16348,02280,2020-03,2350000
16349,31423,2020-03,430000
16350,26374,2020-03,381000
16351,15317,2020-03,1045000
16352,27582,2020-03,498000
16353,01856,2020-03,684950
16354,05173,2020-03,296800
16355,12403,2020-03,867000
16356,05962,2020-03,1355000
16357,04194,2020-03,7200000
16358,14934,2020-03,981100
16359,08251,2020-03,640400
16360,05446,2020-03,607200
16361,08903,2020-03,130000
16362,29589,2020-03,422820
16363,12884,2020-03,617436
16364,10243,2020-03,86000
16365,28152,2020-03,104500
16366,11174,2020-03,235000
16367,20274,2020-03,69000
16368,00131,2020-03,223000
16369,09920,2020-03,145000
16370,15961,2020-03,354050
16371,02875,2020-03,235220
16372,25333,2020-03,231000
16373,20607,2020-03,88000
16374,33067,2020-03,281000
16375,22154,2020-03,106000
16376,22628,2020-03,236000
16377,03451,2020-03,485000
16378,16007,2020-03,341400
16379,08555,2020-03,556000
16380,02729,2020-03,254450
16381,09433,2020-03,592000
16382,01879,2020-03,213000
16383,18774,2020-03,98398
16384,14057,2020-03,325000
16385,09834,2020-03,64000
16386,00614,2020-03,170000
16387,31350,2020-03,43000
16388,03439,2020-03,145000
16389,06797,2020-03,80000
16390,11548,2020-03,60000
16391,27366,2020-03,69000
16392,18951,2020-03,122500
16393,19583,2020-03,170500
16394,20848,2020-03,364000
16395,12136,2020-03,185000
16396,24747,2020-03,110000
16397,12056,2020-03,212500
16398,08269,2020-03,65700
16399,26110,2020-03,145800
16400,19558,2020-03,74000
16401,16795,2020-03,43500
16402,11948,2020-03,166000
16403,17218,2020-03,125000
16404,04079,2020-03,60500
16405,24171,2020-03,32500
16406,18109,2020-03,33000
16407,21927,2020-03,96500
16408,29397,2020-03,76900
16409,01647,2020-03,108000
16410,10616,2020-03,270000
16411,08341,2020-03,342150
16412,10023,2020-03,237775
16413,11643,2020-03,87000
16414,22342,2020-03,162000
16415,31967,2020-03,166347
16416,28955,2020-03,175000
16417,10645,2020-03,92280
16418,23914,2020-03,142670
16419,18329,2020-03,15000
16420,05274,2020-03,93740
16421,29991,2020-03,179550
16422,32948,2020-03,89540
16423,14858,2020-03,341000
16424,18270,2020-03,89000
16425,26405,2020-03,97000
16426,29128,2020-03,60000
16427,23942,2020-03,146500
16428,13447,2020-03,204000
16429,16483,2020-03,183000
16430,28479,2020-03,112750
16431,16386,2020-03,54000
16432,05152,2020-03,122700
16433,33136,2020-03,142400
16434,13031,2020-03,117000
16435,00731,2020-03,115000
16436,21150,2020-03,128000
16437,32904,2020-03,157000
16438,16149,2020-03,74000
16439,15063,2020-03,114000
16440,27824,2020-03,129000
16441,14636,2020-03,155000
16442,13813,2020-03,75000
16443,25108,2020-03,50500
16444,11200,2020-03,170000
16445,33223,2020-03,1e+05
16446,19850,2020-03,195300
16447,08818,2020-03,268000
16448,27903,2020-03,65280
16449,16042,2020-03,63577
16450,25664,2020-03,314330
16451,07305,2020-03,117000
16452,08747,2020-03,155000
16453,31576,2020-03,172000
16454,20017,2020-03,125200
16455,22402,2020-03,195000
16456,28850,2020-03,42250
16457,13901,2020-03,237500
16458,13040,2020-03,315000
16459,01617,2020-03,480000
16460,29738,2020-03,540000
16461,16991,2020-03,237053
16462,33288,2020-03,354450
16463,31109,2020-03,1271320
16464,31086,2020-03,1104000
16465,32597,2020-03,1854400
16466,07410,2020-03,544000
16467,30994,2020-03,334850
16468,20628,2020-03,689000
16469,16113,2020-03,179000
16470,30515,2020-03,296300
16471,02574,2020-03,337600
16472,05890,2020-03,467885
16473,03068,2020-03,3e+05
16474,19567,2020-03,557850
16475,27096,2020-03,255000
16476,07919,2020-03,876000
16477,30540,2020-03,485000
16478,16208,2020-03,325000
16479,05257,2020-03,190000
16480,17996,2020-03,710690
16481,16456,2020-03,1210000
16482,03427,2020-03,1729500
16483,09344,2020-03,509000
16484,18518,2020-03,385000
16485,26658,2020-03,230000
16486,21123,2020-03,521516.3
16487,01965,2020-03,944300
16488,21400,2020-03,172000
16489,03141,2020-03,117000
16490,21803,2020-03,713360
16491,04153,2020-03,303000
16492,04216,2020-03,250750
16493,16159,2020-03,213000
16494,14323,2020-03,270000
16495,20664,2020-03,112000
16496,06988,2020-03,267000
16497,07965,2020-03,342996.5
16498,19355,2020-03,290500
16499,08340,2020-03,348050
16500,03191,2020-03,150300
16501,07553,2020-03,152000
16502,30617,2020-03,294200
16503,20759,2020-03,140000
16504,17681,2020-03,166100
16505,03863,2020-03,209001.19
16506,23016,2020-03,334300
16507,26368,2020-03,66000
16508,21646,2020-03,70224.52
16509,21396,2020-03,270000
16510,04938,2020-03,308000
16511,07225,2020-03,125000
16512,18049,2020-03,278500
16513,13827,2020-03,295000
16514,17659,2020-03,73000
16515,05174,2020-03,115000
16516,30153,2020-03,44000
16517,18507,2020-03,29000
16518,04802,2020-03,77600
16519,18978,2020-03,65800
16520,14732,2020-03,96700
16521,20407,2020-03,95000
16522,09192,2020-03,131000
16523,27171,2020-03,156000
16524,07600,2020-03,142300
16525,02668,2020-03,210135
16526,27900,2020-03,312000
16527,11068,2020-03,406000
16528,00078,2020-03,170000
16529,27865,2020-03,313000
16530,11695,2020-03,346500
16531,04799,2020-03,281000
16532,08768,2020-03,3e+05
16533,26743,2020-03,160000
16534,11532,2020-03,267000
16535,30703,2020-03,242600
16536,32357,2020-03,113000
16537,06421,2020-03,271450
16538,08385,2020-03,115000
16539,16706,2020-03,145000
16540,24791,2020-03,120000
16541,33692,2020-03,265000
16542,23776,2020-03,405460
16543,04227,2020-03,190000
16544,33199,2020-03,223000
16545,33196,2020-03,330000
16546,05583,2020-03,130000
16547,01469,2020-03,258000
16548,23734,2020-03,460500
16549,28143,2020-03,325000
16550,14080,2020-03,641000
16551,25067,2020-03,137600
16552,15006,2020-03,149600
16553,22361,2020-03,167000
16554,23426,2020-03,145350
16555,03331,2020-03,335723
16556,01009,2020-03,232000
16557,24619,2020-03,185000
16558,11983,2020-03,122000
16559,27407,2020-03,125000
16560,12124,2020-03,239100
16561,19389,2020-03,750000
16562,05258,2020-03,159348
16563,16450,2020-03,63000
16564,32521,2020-03,82000
16565,17655,2020-03,55005
16566,11835,2020-03,260000
16567,07749,2020-03,139500
16568,09108,2020-03,146400
16569,22280,2020-03,125000
16570,15706,2020-03,399000
16571,18474,2020-03,247500
16572,16072,2020-03,114000
16573,12856,2020-03,114220
16574,07951,2020-03,105000
16575,07998,2020-03,61600
16576,28966,2020-03,59579
16577,29162,2020-03,103000
16578,19103,2020-03,55000
16579,27829,2020-03,132660
16580,19871,2020-03,134000
16581,32804,2020-03,95000
16582,33620,2020-03,148000
16583,21773,2020-03,137000
16584,08829,2020-03,55000
16585,23048,2020-03,80000
16586,10384,2020-03,195000
16587,08906,2020-03,215050
16588,00180,2020-03,449300
16589,16084,2020-03,366300
16590,02700,2020-03,450000
16591,05994,2020-03,215000
16592,31124,2020-03,932400
16593,20991,2020-03,770000
16594,17231,2020-03,31000
16595,16702,2020-03,857600
16596,01919,2020-03,442000
16597,25352,2020-03,960000
16598,17071,2020-03,205500
16599,09982,2020-03,405000
16600,15715,2020-03,344700
16601,09331,2020-03,660000
16602,04722,2020-03,1048000
16603,07352,2020-03,190300
16604,01493,2020-03,105800
16605,09357,2020-03,299000
16606,10281,2020-03,116480
16607,29445,2020-03,72000
16608,21660,2020-03,230000
16609,11985,2020-03,235000
16610,30690,2020-03,397000
16611,27564,2020-03,548850
16612,17788,2020-03,214000
16613,13627,2020-03,145000
16614,16178,2020-03,132050
16615,09291,2020-03,88800
16616,20365,2020-03,195000
16617,25023,2020-03,194901
16618,07345,2020-03,24000
16619,24003,2020-03,165200
16620,26508,2020-03,219000
16621,28436,2020-03,226000
16622,20239,2020-03,212000
16623,20839,2020-03,537000
16624,03030,2020-03,197205
16625,16793,2020-03,225100
16626,13465,2020-03,322500
16627,13761,2020-03,216245
16628,26763,2020-03,248000
16629,29963,2020-03,78200
16630,31097,2020-03,142000
16631,08538,2020-03,334470
16632,04927,2020-03,77500
16633,28789,2020-03,164000
16634,18946,2020-03,114500
16635,25069,2020-03,47200
16636,28853,2020-03,96700
16637,26965,2020-03,345000
16638,01436,2020-03,76000
16639,28526,2020-03,235000
16640,00405,2020-03,494000
16641,25377,2020-03,92500
16642,11748,2020-03,798000
16643,28442,2020-03,250693
16644,22635,2020-03,78000
16645,06721,2020-03,61000
16646,27148,2020-03,415700
16647,17359,2020-03,114000
16648,04154,2020-03,72000
16649,30645,2020-03,71000
16650,22676,2020-03,41000
16651,33249,2020-03,147900
16652,25582,2020-03,84563
16653,32343,2020-03,20000
16654,27464,2020-03,126000
16655,07514,2020-03,220000
16656,20891,2020-03,312000
16657,29982,2020-03,107500
16658,31979,2020-03,72700
16659,28991,2020-03,97500
16660,07282,2020-03,128130
16661,20276,2020-03,651650
16662,01641,2020-03,37523
16663,02540,2020-03,520000
16664,30673,2020-03,119784
16665,27764,2020-03,34800
16666,25666,2020-03,174500
16667,26759,2020-03,132220
16668,33556,2020-03,163800
16669,11427,2020-03,211500
16670,17874,2020-03,122000
16671,08110,2020-03,141000
16672,05574,2020-03,311700
16673,32296,2020-03,127000
16674,05830,2020-03,77700
16675,16250,2020-03,37000
16676,26400,2020-03,31000
16677,24208,2020-03,154650
16678,26541,2020-03,118000
16679,17367,2020-03,112000
16680,04974,2020-03,333000
16681,21768,2020-03,140065
16682,13758,2020-03,269000
16683,19023,2020-03,74000
16684,01699,2020-03,154000
16685,24658,2020-03,134000
16686,15122,2020-03,155120
16687,27716,2020-03,47000
16688,14739,2020-03,97000
16689,11113,2020-03,65400
16690,21709,2020-03,89900
16691,21280,2020-03,59000
16692,20782,2020-03,75000
16693,06576,2020-03,58000
16694,23758,2020-03,106650
16695,11164,2020-03,109000
16696,11243,2020-03,585000
16697,14599,2020-03,1e+06
16698,24049,2020-03,345850
16699,18968,2020-03,185000
16700,25456,2020-03,390000
16701,07949,2020-03,135250
16702,28785,2020-03,83500
16703,12528,2020-03,120000
16704,21091,2020-03,71470
16705,25343,2020-03,47858
16706,30459,2020-03,151087
16707,13052,2020-03,686000
16708,11082,2020-03,580050
16709,34019,2020-03,241830
16710,21510,2020-03,444800
16711,11450,2020-03,393000
16712,05749,2020-03,2933000
16713,12036,2020-03,318900
16714,11998,2020-03,424680
16715,16809,2020-03,231000
16716,00646,2020-03,413333.34
16717,08424,2020-03,103333.33
16718,21209,2020-03,266000
16719,11105,2020-03,280000
16720,31309,2020-03,327500
16721,03789,2020-03,795000
16722,23297,2020-03,483450
16723,03390,2020-03,246500
16724,25578,2020-03,204000
16725,07189,2020-03,604000
16726,15617,2020-03,1820000
16727,21507,2020-03,525000
16728,17986,2020-03,405000
16729,22103,2020-03,715500
16730,30431,2020-03,98000
16731,04132,2020-03,65000
16732,16625,2020-03,273000
16733,31493,2020-03,260000
16734,21252,2020-03,360000
16735,17501,2020-03,261000
16736,17486,2020-03,156700
16737,33780,2020-03,189000
16738,15708,2020-03,88000
16739,11622,2020-03,589760
16740,25451,2020-03,140000
16741,13081,2020-03,167000
16742,01887,2020-03,559000
16743,04107,2020-03,160000
16744,33319,2020-03,34500
16745,25368,2020-03,222500
16746,13783,2020-03,90000
16747,15048,2020-03,152000
16748,16820,2020-03,266000
16749,24077,2020-03,208000
16750,08785,2020-03,511500
16751,08557,2020-03,406000
16752,20378,2020-03,190700
16753,07718,2020-03,245400
16754,24080,2020-03,860100
16755,09343,2020-03,273000
16756,20777,2020-03,325600
16757,24577,2020-03,218760
16758,16628,2020-03,479400
16759,06073,2020-03,214500
16760,09557,2020-03,240000
16761,31025,2020-03,173000
16762,00391,2020-03,2e+05
16763,18162,2020-03,109000
16764,14239,2020-03,433000
16765,19525,2020-03,385000
16766,25091,2020-03,147000
16767,10753,2020-03,220970
16768,10687,2020-03,210000
16769,16016,2020-03,130000
16770,28560,2020-03,220000
16771,25098,2020-03,204750
16772,30626,2020-03,232000
16773,16516,2020-03,110500
16774,33054,2020-03,176000
16775,24293,2020-03,165000
16776,33437,2020-03,138032
16777,02272,2020-04,45000
16778,20297,2020-04,275000
16779,16210,2020-04,54000
16780,23416,2020-04,177269
16781,27144,2020-04,32000
16782,29622,2020-04,150000
16783,24798,2020-04,309580
16784,30557,2020-04,163000
16785,18720,2020-04,140000
16786,04034,2020-04,91000
16787,11095,2020-04,125000
16788,30922,2020-04,151000
16789,22209,2020-04,166000
16790,11177,2020-04,43660
16791,08591,2020-04,443000
16792,30357,2020-04,161000
16793,11809,2020-04,161500
16794,30889,2020-04,74000
16795,24073,2020-04,96280
16796,22065,2020-04,105000
16797,08931,2020-04,43550
16798,01827,2020-04,79000
16799,30281,2020-04,62400
16800,19381,2020-04,64400
16801,31067,2020-04,315950
16802,12197,2020-04,56100
16803,05213,2020-04,535160
16804,30041,2020-04,282000
16805,19552,2020-04,670000
16806,24905,2020-04,1507498
16807,01755,2020-04,3480000
16808,07777,2020-04,409000
16809,31427,2020-04,59000
16810,31359,2020-04,704000
16811,17500,2020-04,405500
16812,04171,2020-04,133000
16813,17159,2020-04,107000
16814,31854,2020-04,265000
16815,11942,2020-04,20000
16816,28013,2020-04,185500
16817,22118,2020-04,209170
16818,32999,2020-04,117000
16819,16432,2020-04,69000
16820,09476,2020-04,142000
16821,01211,2020-04,440000
16822,27222,2020-04,112200
16823,01838,2020-04,171000
16824,00556,2020-04,129000
16825,16589,2020-04,159900
16826,24605,2020-04,150000
16827,01374,2020-04,128500
16828,32188,2020-04,90000
16829,23820,2020-04,65000
16830,27353,2020-04,434434
16831,03467,2020-04,226000
16832,30954,2020-04,64000
16833,07834,2020-04,315000
16834,20605,2020-04,335000
16835,20568,2020-04,216200
16836,19514,2020-04,244370
16837,28591,2020-04,287000
16838,21126,2020-04,245000
16839,28476,2020-04,52000
16840,04961,2020-04,2e+05
16841,02959,2020-04,49500
16842,21042,2020-04,82000
16843,33811,2020-04,249480
16844,10761,2020-04,218750
16845,28003,2020-04,130000
16846,27994,2020-04,218000
16847,17712,2020-04,123000
16848,18566,2020-04,59000
16849,09605,2020-04,402000
16850,33119,2020-04,198000
16851,17745,2020-04,368000
16852,21398,2020-04,80000
16853,19347,2020-04,40450
16854,20980,2020-04,210000
16855,32765,2020-04,50500
16856,04073,2020-04,125000
16857,00366,2020-04,150000
16858,20801,2020-04,40000
16859,12307,2020-04,268000
16860,20569,2020-04,76250
16861,02006,2020-04,94000
16862,10463,2020-04,56755
16863,32914,2020-04,296125
16864,04497,2020-04,638150
16865,04777,2020-04,518100
16866,33182,2020-04,61940
16867,21086,2020-04,470000
16868,17381,2020-04,410000
16869,17029,2020-04,115000
16870,15646,2020-04,413000
16871,09671,2020-04,97300
16872,21189,2020-04,85000
16873,02812,2020-04,164500
16874,18243,2020-04,94525
16875,30514,2020-04,536000
16876,15604,2020-04,361000
16877,05277,2020-04,206500
16878,15113,2020-04,104000
16879,10561,2020-04,160000
16880,31974,2020-04,5e+05
16881,29717,2020-04,177000
16882,11879,2020-04,39500
16883,02261,2020-04,91000
16884,12794,2020-04,60250
16885,31455,2020-04,82500
16886,33248,2020-04,167000
16887,19817,2020-04,178000
16888,02810,2020-04,371000
16889,31589,2020-04,438000
16890,24514,2020-04,55000
16891,25553,2020-04,145500
16892,20730,2020-04,210000
16893,16247,2020-04,174850
16894,01157,2020-04,123000
16895,16002,2020-04,109900
16896,04639,2020-04,165000
16897,30738,2020-04,169500
16898,19724,2020-04,217000
16899,33041,2020-04,270000
16900,11493,2020-04,174352
16901,30552,2020-04,158000
16902,02057,2020-04,74000
16903,19727,2020-04,95000
16904,23032,2020-04,284682
16905,28153,2020-04,133350
16906,15298,2020-04,167000
16907,31335,2020-04,149000
16908,02099,2020-04,225163
16909,06941,2020-04,119000
16910,23453,2020-04,213500
16911,34124,2020-04,186500
16912,18553,2020-04,126105
16913,21924,2020-04,105000
16914,16825,2020-04,93500
16915,02366,2020-04,140600
16916,14954,2020-04,124600
16917,21199,2020-04,85200
16918,15249,2020-04,112000
16919,08041,2020-04,48000
16920,08630,2020-04,95500
16921,20465,2020-04,45500
16922,12712,2020-04,135000
16923,12374,2020-04,10000
16924,21117,2020-04,183861.52
16925,04276,2020-04,97750
16926,22223,2020-04,107500
16927,12648,2020-04,133000
16928,09551,2020-04,51500
16929,24380,2020-04,74550
16930,07620,2020-04,38000
16931,17431,2020-04,175800
16932,11275,2020-04,118000
16933,27201,2020-04,266700
16934,09172,2020-04,102300
16935,28464,2020-04,147500
16936,17657,2020-04,113000
16937,14242,2020-04,105000
16938,13639,2020-04,164000
16939,01578,2020-04,96000
16940,32149,2020-04,68000
16941,28910,2020-04,139400
16942,08522,2020-04,102000
16943,08081,2020-04,323500
16944,11220,2020-04,113300
16945,19635,2020-04,96000
16946,20843,2020-04,305000
16947,16474,2020-04,132000
16948,31735,2020-04,122000
16949,27190,2020-04,240000
16950,18325,2020-04,182380
16951,16602,2020-04,197375
16952,26115,2020-04,192500
16953,02716,2020-04,220450
16954,25520,2020-04,125000
16955,18848,2020-04,177000
16956,01711,2020-04,559000
16957,05441,2020-04,302300
16958,29868,2020-04,141000
16959,03018,2020-04,236650
16960,05182,2020-04,2775000
16961,19510,2020-04,4e+05
16962,02079,2020-04,420000
16963,19982,2020-04,805920
16964,33665,2020-04,1113050
16965,28344,2020-04,857369
16966,08930,2020-04,684250
16967,17726,2020-04,566700
16968,00359,2020-04,548420
16969,06114,2020-04,670000
16970,16135,2020-04,599000
16971,27389,2020-04,615000
16972,12393,2020-04,516400
16973,18017,2020-04,1134500
16974,22717,2020-04,1494950
16975,33084,2020-04,572000
16976,22707,2020-04,1230000
16977,30664,2020-04,108640
16978,15814,2020-04,180000
16979,25532,2020-04,209000
16980,21173,2020-04,205000
16981,01301,2020-04,145000
16982,31483,2020-04,210000
16983,26868,2020-04,161600
16984,07795,2020-04,170000
16985,15028,2020-04,427500
16986,02933,2020-04,81000
16987,29484,2020-04,129500
16988,26211,2020-04,150000
16989,00711,2020-04,259900
16990,07789,2020-04,160000
16991,26369,2020-04,125000
16992,21274,2020-04,98500
16993,13309,2020-04,98000
16994,23918,2020-04,54500
16995,10583,2020-04,41500
16996,30553,2020-04,248000
16997,22414,2020-04,138500
16998,04014,2020-04,230000
16999,11346,2020-04,178000
17000,26342,2020-04,360854
17001,07914,2020-04,540000
17002,17493,2020-04,139900
17003,23072,2020-04,320850
17004,08307,2020-04,120000
17005,25808,2020-04,467050
17006,01618,2020-04,658000
17007,06827,2020-04,184000
17008,25070,2020-04,147000
17009,11541,2020-04,339600
17010,05178,2020-04,83900
17011,03282,2020-04,186000
17012,14185,2020-04,420000
17013,15309,2020-04,255000
17014,29777,2020-04,374201.75
17015,02299,2020-04,167400
17016,32713,2020-04,375000
17017,24705,2020-04,128500
17018,03701,2020-04,229900
17019,17185,2020-04,14000
17020,19569,2020-04,380000
17021,03362,2020-04,93200
17022,21060,2020-04,215000
17023,01831,2020-04,130000
17024,00104,2020-04,42500
17025,16828,2020-04,78000
17026,00671,2020-04,253000
17027,33242,2020-04,95500
17028,20906,2020-04,62000
17029,19650,2020-04,81800
17030,01862,2020-04,64000
17031,32658,2020-04,82000
17032,01307,2020-04,188000
17033,33529,2020-04,70000
17034,24152,2020-04,41500
17035,04415,2020-04,125000
17036,13917,2020-04,206800
17037,24356,2020-04,170000
17038,32672,2020-04,87000
17039,00511,2020-04,56000
17040,11781,2020-04,159500
17041,13073,2020-04,84000
17042,00957,2020-04,271000
17043,12536,2020-04,320000
17044,09358,2020-04,103000
17045,17611,2020-04,121420
17046,12853,2020-04,233000
17047,21633,2020-04,269000
17048,20375,2020-04,660000
17049,15395,2020-04,523000
17050,11290,2020-04,960000
17051,31439,2020-04,112000
17052,27424,2020-04,172000
17053,16583,2020-04,273200
17054,18974,2020-04,753963
17055,18623,2020-04,1228300
17056,27640,2020-04,914000
17057,05582,2020-04,510000
17058,05900,2020-04,5550000
17059,28596,2020-04,1141000
17060,28547,2020-04,440000
17061,26633,2020-04,92000
17062,05767,2020-04,340000
17063,15027,2020-04,133500
17064,20419,2020-04,220000
17065,26026,2020-04,158500
17066,20491,2020-04,185800
17067,20105,2020-04,34790
17068,00259,2020-04,82000
17069,14910,2020-04,365000
17070,04642,2020-04,439000
17071,27655,2020-04,135000
17072,25891,2020-04,375000
17073,17721,2020-04,89000
17074,07002,2020-04,350000
17075,29795,2020-04,152500
17076,31411,2020-04,525000
17077,02557,2020-04,311050
17078,29279,2020-04,126000
17079,07932,2020-04,147000
17080,31057,2020-04,70300
17081,33542,2020-04,98000
17082,26924,2020-04,131000
