Id_bien,Id_codedep_codecommune,No_voie,B_T_Q,Type_de_voie,Voie,Code_postal,Code_type_local,Type_local,Nombre_pieces_principales,Surface_Carrez_du_1er_lot
23647,35238,21,,RUE,DE REDON,35000,2,Appartement,1,20.21
11652,35238,1,,RUE,FRANCOIS TANGUY PRIGENT,35000,2,Appartement,3,64.53
17371,38185,24,,RUE,DES CHARMILLES,38100,2,Appartement,1,34.02
25406,38548,5815,,,AUX GLOVETTES,38250,2,Appartement,1,34.55
04563,39368,7,,RUE,LOUIS GRANDCHAVIN,39400,2,Appartement,5,90.81
12549,41018,3,,RUE,MARIE VIRGINIE VASLIN,41000,2,Appartement,4,108.02
29106,42168,13,,PL,NOTRE DAME,42410,2,Appartement,5,122.23
11837,45234,24,,RUE,DES BONS ENFANTS,45000,2,Appartement,4,87.72
09495,51230,25,,RUE,DE REIMS,51200,2,Appartement,3,65.72
29468,54395,39,,RUE,SIGISBERT ADAM,54000,2,Appartement,3,71.98
15276,54431,4,,RUE,JEAN MOULIN,54700,2,Appartement,5,98
33202,54493,24,,RUE,MANTRAND,54650,1,Maison,4,108.53
14991,59178,295,,QUAI,DEVIGNE,59500,2,Appartement,4,113.94
24804,59350,70,,RUE,NATIONALE,59800,2,Appartement,2,49.87
26190,59368,12,,RUE,DE L ABBE LEMIRE,59110,2,Appartement,1,34.1
16085,69244,7,,AV,DE LA REPUBLIQUE,69160,2,Appartement,3,70.32
05950,69266,20,,RUE,LANCON,69100,2,Appartement,3,67.02
05293,69266,2,,RUE,PAUL PECHOUX,69100,2,Appartement,2,31.03
20247,69381,29,,RUE,DU BON PASTEUR,69001,2,Appartement,2,67.17
22724,69381,19,,RUE,NEYRET,69001,2,Appartement,1,18.19
33024,69382,13,,RUE,DUGAS MONTBEL,69002,2,Appartement,1,14.02
12031,69384,63,,BD,DES CANUTS,69004,2,Appartement,3,72.15
13968,69387,43,,RUE,D ANVERS,69007,2,Appartement,1,27.11
01876,72181,22,,RUE,DU BOURG BELE,72000,2,Appartement,1,33.48
01732,74010,16,B,CHEM,DU MAQUIS,74000,2,Appartement,2,35.04
28204,75102,17,,RUE,DES PETITS CARREAUX,75002,2,Appartement,1,19.29
20168,75102,24,,RUE,TIQUETONNE,75002,2,Appartement,1,16.78
10293,75102,21,,RUE,BEAUREGARD,75002,2,Appartement,1,14.54
15151,75103,8,,RUE,PORTEFOIN,75003,2,Appartement,1,38.89
05416,75105,62,,RUE,GAY LUSSAC,75005,2,Appartement,1,18.33
14691,75107,20,,RUE,DE VERNEUIL,75007,2,Appartement,2,55.32
00949,75109,4,,RUE,DE CALAIS,75009,2,Appartement,4,59.5
20144,75109,23,,RUE,BLANCHE,75009,2,Appartement,1,33.8
16683,75110,1,,RUE,DE DUNKERQUE,75010,2,Appartement,3,79.25
07007,75111,33,,RUE,SAINT AMBROISE,75011,2,Appartement,1,13.53
23005,75115,24,,RUE,DOMBASLE,75015,2,Appartement,2,30.68
04077,75115,17,,RUE,JOBBE DUVAL,75015,2,Appartement,3,47.32
28943,75115,49,,RUE,DESNOUETTES,75015,2,Appartement,2,46.06
06674,75115,199,,RUE,DE LOURMEL,75015,2,Appartement,4,106.2
17356,75116,22,,AV,DE LAMBALLE,75016,2,Appartement,2,54.15
06660,75116,11,,RUE,DE MAGDEBOURG,75016,2,Appartement,5,42.47
06725,75116,11,,RUE,DE MAGDEBOURG,75016,2,Appartement,4,45.85
18022,75120,8,,VLA,STENDHAL,75020,2,Appartement,2,15.6
06403,76540,95,,RUE,MARTAINVILLE,76000,2,Appartement,1,17.3
15328,77307,46,,AV,DES FRENES,77144,2,Appartement,3,60.42
30393,77373,1,,RUE,LUCE DE LANCIVAL,77340,1,Maison,4,99.74
24255,78160,22,,RUE,DE PARIS,78460,2,Appartement,1,31.13
14479,78551,9,,RUE,DU GAST,78100,2,Appartement,2,27.5
28753,78551,64,,RUE,DE L AURORE,78100,2,Appartement,1,18.7
20623,83130,56,,RUE,DE LA REPUBLIQUE,83210,2,Appartement,3,60.19
20617,84069,55,,GR,GRANDE RUE,84340,2,Appartement,2,38.09
27053,85194,20,,RUE,KOIRANSKY,85100,2,Appartement,3,99.74
23409,89024,10,,RUE,DE LORETTE,89000,2,Appartement,4,97.46
11316,91027,6,,RUE,DE L'EPINETTE,91200,2,Appartement,3,51.24
30991,91027,24,,RUE,DU DOCTEUR CALMETTE,91200,2,Appartement,2,40.57
33619,91223,4,,RUE,DE LA PLATRERIE,91150,2,Appartement,2,33.12
34148,91228,33,,BD,FRANCOIS MITTERRAND,91000,2,Appartement,3,62.61
19160,92004,7,,RUE,DE STRASBOURG,92600,2,Appartement,2,42.87
09692,92023,55,,AV,HENRI BARBUSSE,92140,2,Appartement,2,49.91
04317,92035,32,,RUE,VOLTAIRE,92250,2,Appartement,1,23.52
06692,92044,4,,RUE,JULES GUESDE,92300,2,Appartement,3,66.25
15044,92063,86,,AV,DU DIX HUIT JUIN 1940,92500,2,Appartement,3,80.16
09519,94073,29,,RUE,PAUL AUSTER,94320,1,Maison,4,83.09
19575,95527,,,,DERRIERE LES TOURNELLES,95700,1,Maison,4,78
32732,973302,9,,RUE,CHAT MARGUAY,97300,2,Appartement,2,51.92
07804,01160,4,,IMP,DU PEGAN,1210,2,Appartement,1,36.21
21452,01173,18,,AV,FRANCIS BLANCHARD,1170,2,Appartement,2,51
29827,02408,27,,RUE,JEAN RACINE,2000,2,Appartement,1,27.19
03540,02408,32,,RUE,DE LA LINOTTE,2000,1,Maison,4,78.3
07921,06004,831,,RTE,DE NICE,6600,2,Appartement,2,44.66
08985,06004,96,,BD,DU PRESIDENT WILSON,6160,2,Appartement,3,77.52
00467,06006,2,B,RUE,CHARLES ROUX,6790,2,Appartement,3,61.45
20594,06020,5137,,,LE VILLAGE,6450,2,Appartement,2,36.09
17212,06030,167,,RUE,JEAN BOROTRA,6110,2,Appartement,3,60.4
02301,06088,8,,AV,SAINT JEAN BAPTISTE,6000,2,Appartement,2,60.13
19344,06088,13,,RUE,DU ROCHER,6000,2,Appartement,1,17.08
05683,06161,90,,BD,ERIC TABARLY,6270,2,Appartement,1,27.32
31575,10081,16,,RUE,LEO LAGRANGE,10600,2,Appartement,4,66.08
06042,11262,3,,RUE,CHANZY,11100,2,Appartement,2,49.91
17020,11266,85,,AV,DU GENERAL DE GAULLE,11210,2,Appartement,3,57.55
30130,13119,11,,RUE,RENE OLLIER,13470,2,Appartement,3,64.95
29364,13206,29,,BD,BAILLE,13006,2,Appartement,4,109.35
06969,13213,8,,BD,LIONEL TERRAY,13013,2,Appartement,2,37
20457,13214,41,,BD,HENRI MAULINI,13014,2,Appartement,2,31.22
29765,24037,9002,,RUE,CHATEAUBRIAND,24100,2,Appartement,2,37.4
26531,29151,3,B,RPE,SAINT NICOLAS,29600,2,Appartement,1,23.01
01798,29217,19,,RUE,PAUL SERUSIER,29930,2,Appartement,2,39.23
28395,30003,9001,,,LES RIVES DE LA TOUR,30220,1,Maison,3,40.16
34096,30189,3,,PL,HUBERT ROUGER,30900,2,Appartement,2,64.04
13869,33214,4,,AV,JULES FERRY,33680,2,Appartement,1,23.75
04966,34172,775,,RUE,PAUL RIMBAUD,34080,2,Appartement,2,42.85
33052,35238,58,,QUAI,SAINT CYR,35000,2,Appartement,2,47.19
07231,35238,18,,RUE,DUPONT DES LOGES,35000,2,Appartement,3,2.1
05653,35238,3,,CRS,D HELSINKI,35200,2,Appartement,4,84.08
05697,42071,1,,IMP,RONSARD,42120,1,Maison,4,90.59
10203,47001,148,,RUE,DE CARTOU,47000,2,Appartement,3,63.29
24323,49007,26,,RUE,ST MARTIN,49100,2,Appartement,1,37.02
07432,53130,39,,RUE,DU DOUANIER ROUSSEAU,53000,2,Appartement,2,24.64
00972,54273,4,,RUE,PIERRE BROSSOLETTE,54800,2,Appartement,2,53.98
08887,56165,8741,,RES,LE CARRE DES FEES,56800,2,Appartement,2,42.69
01485,64122,9,,RUE,O SHEA,64200,2,Appartement,3,56.87
14288,64483,7,,ALL,EL CANO,64500,1,Maison,4,82.84
10376,66136,30,B,IMP,GRANDE LA REAL,66000,2,Appartement,1,34.84
06559,66182,9003,,RES,LES RESIDENCES DE LA PLAGE,66470,2,Appartement,2,28.05
14003,69069,46,,RUE,CENTRALE,69290,2,Appartement,3,71.6
26216,69149,2,,RUE,ALBERT CAMUS,69600,2,Appartement,5,79.41
06426,69384,17,,PL,TABAREAU,69004,2,Appartement,6,221.56
08665,69387,63,,RUE,SEBASTIEN GRYPHE,69007,2,Appartement,1,23.01
05798,69389,14,B,RUE,MARIETTON,69009,2,Appartement,2,63.2
18351,70550,4,,RUE,EDGAR  FAURE,70000,2,Appartement,5,87.48
01477,72181,9,,RUE,DU CHATEAU D EAU,72100,1,Maison,4,79.4
00805,73008,30,,AV,DE MARLIOZ,73100,2,Appartement,3,60.5
15401,73182,3,,,VIA AQUAE,73100,2,Appartement,2,35.6
03385,74010,3,B,RTE,DE FRANGY,74960,2,Appartement,1,32.67
05961,75105,21,,RUE,DU CARDINAL LEMOINE,75005,2,Appartement,1,23.2
13694,75105,3,,RUE,DE QUATREFAGES,75005,2,Appartement,1,13.88
10962,75106,11,,RUE,GIT LE COEUR,75006,2,Appartement,2,40.25
16453,75108,9,,RUE,DE LA VILLE L EVEQUE,75008,2,Appartement,3,70.31
00524,75113,20,,RUE,DE CAMPO FORMIO,75013,2,Appartement,3,83.75
26069,76497,284,,RUE,ARISTIDE BRIAND,76650,2,Appartement,3,44.32
08800,76498,116,,AV,JEAN JAURES,76140,2,Appartement,3,66.15
09219,77114,98,,RUE,CHARLES PATHE,77173,2,Appartement,3,66.27
22701,77350,13,,RUE,ALPHONSE ALLAIS,77330,1,Maison,6,109.23
20330,77350,31,,AV,DU GENERAL DE GAULLE,77330,2,Appartement,1,30.4
23871,78356,10,,SQ,DES GENETS,78114,2,Appartement,4,84.7
03199,78672,154,,RTE,DE MAROLLES,78670,2,Appartement,3,72.75
32935,83034,5,,ALL,ST VINCENT,83320,2,Appartement,3,36.34
11204,83054,347,,CHE,DU PARTEGAL,83210,2,Appartement,5,76.36
03593,83069,9,,AV,MEDITERRANEE,83400,2,Appartement,1,23.18
00924,91326,4,,ALL,PIERRE DAC,91260,2,Appartement,1,32.29
30257,91570,34,,RUE,COROT,91240,2,Appartement,3,70.61
30980,91589,23,,RUE,DU MAIL,91600,2,Appartement,1,21.36
13382,91667,19,,RUE,DU REPOS,91360,1,Maison,5,107.58
07173,92024,14,,RUE,MADAME DE SANZILLON,92110,2,Appartement,2,38.33
32263,92025,143,,AV,HENRI BARBUSSE,92700,1,Maison,4,101.37
15112,92026,11,,PL,DES DOMINOS,92400,2,Appartement,4,102.11
15308,92051,106,,AV,ACHILLE PERETTI,92200,2,Appartement,6,194.9
29999,92073,3,,ALL,DU 8 MAI 1945,92150,2,Appartement,4,91.58
14234,93048,6,,RUE,MARGUERITE YOURCENAR,93100,2,Appartement,1,19.71
28533,93048,85,,RUE,DE LA SOLIDARITE,93100,2,Appartement,4,77.28
16305,94033,36,,RUE,JULES FERRY,94120,2,Appartement,3,43.9
26005,94034,2,,ALL,DE LA FAVORITE,94260,2,Appartement,4,63.09
27695,94044,30,A,AV,DE VERDUN,94450,2,Appartement,2,41.46
21446,94046,17,,RUE,DU MARECHAL JUIN,94700,2,Appartement,2,47.14
29472,94080,4,B,RUE,DE LA PAIX,94300,2,Appartement,3,38.83
01620,95210,11,,RUE,DE LA COUSSAYE,95880,2,Appartement,3,56.06
01473,01138,9,,RUE,DES FRERES SERPOLLET,1350,2,Appartement,3,53.81
02142,06004,5,,RUE,BRICKA,6160,2,Appartement,1,28.6
29720,06004,8,,RUE,FELON,6160,2,Appartement,2,57.12
10847,06012,60,,BD,GUYNEMER,6240,2,Appartement,2,31.81
14490,06027,9,,RUE,PARMENTIER,6800,2,Appartement,3,79.8
03197,06027,14,,AV,DOC MAURICE DONAT,6800,2,Appartement,3,53.5
32026,06030,2,,RUE,TANO DOU DRAC,6110,2,Appartement,3,74.03
31108,06044,38,,RUE,MAL FOCH,6480,2,Appartement,3,41.23
21094,06073,5567,,,ADRECH DE BARRIS,6420,2,Appartement,2,31.06
18114,06088,22,,RUE,BOTTERO,6000,2,Appartement,2,50.17
10706,06088,121,B,BD,NAPOLEON III,6200,2,Appartement,3,69.16
23541,08409,9,,AV,CHARLES DE GAULLE,8200,2,Appartement,1,27.07
07283,10333,20,,RUE,THIERS,10120,2,Appartement,2,50.08
33091,10387,3,,CHE,DES COTES L'EVEQUE,10000,2,Appartement,4,204.91
21357,11202,308,,RES,TERRASSES MEDITERRANEE 2,11370,2,Appartement,2,26.08
07032,11202,9001,,,PORT PLAISANCE,11370,2,Appartement,3,60.63
18340,11262,33,,CRS,MIRABEAU,11100,2,Appartement,2,45.3
26009,13210,123,,BD,ROMAIN ROLLAND,13010,2,Appartement,4,37.89
07968,13211,141,,AV,DE SAINT MENET,13011,2,Appartement,3,64.59
22858,14754,7,,RUE,MICHEL D'ORNANO,14640,2,Appartement,4,119.78
12261,14754,5019,,VC,RES LE DEAUVILLE,14640,2,Appartement,1,27.72
20013,22050,19,,RUE,DE L APPORT,22100,2,Appartement,3,77.81
19758,22050,11,,RUE,DE LA LAINERIE,22100,2,Appartement,2,32.93
20468,22278,42,,BD,HOCHE,22000,2,Appartement,4,64.17
26799,22325,10,,RUE,DES DOLMENS,22410,1,Maison,3,53.51
25066,25411,7,,AV,CHARLES DE GAULLE,25500,2,Appartement,4,92.13
03395,28140,37,,RUE,SAINT DENIS,28230,2,Appartement,4,84.33
11520,33063,372,,AV,THIERS,33100,2,Appartement,1,35.35
28566,33227,103,,,LES JARDINS DE LA PALMERAI,33210,2,Appartement,3,63.8
19806,33236,12,,RUE,CLOS DU PRE,33950,1,Maison,4,92.25
24785,33236,7,,RUE,DES ROSSIGNOLS CAP FERRET,33970,2,Appartement,3,101.27
21428,33492,14,B,RUE,DES SAULES,33920,2,Appartement,2,37.91
31425,33522,690,,CRS,DE LA LIBERATION,33400,2,Appartement,1,20.85
08337,33550,199,,AV,DES PYRENEES,33140,2,Appartement,1,34.41
15966,34108,2,,IMP,DE LA GRANDE BLEUE,34110,2,Appartement,3,29.23
18428,34172,79,,RUE,RAY CHARLES,34000,2,Appartement,3,71.56
04024,34239,15,,AV,LEONCE GABAUDAN,34725,2,Appartement,3,74.46
18328,35066,3,,RUE,DU CALLOUET,35131,2,Appartement,2,38.02
30159,35238,36,,RUE,DE PARIS,35000,2,Appartement,1,19.46
23098,35247,9000,,,PIECE DE L HOPITAL,35610,2,Appartement,2,37.81
12569,35281,339,,RUE,DE NANTES,35136,2,Appartement,3,66.46
14648,35288,18,,RUE,DE DINAN,35400,2,Appartement,4,82.89
33048,38129,5035,,,CLOS DE LA BALME,38250,2,Appartement,1,22.79
26052,38179,2,,ALL,DE COMBELOUP,38610,2,Appartement,3,65.15
18026,38185,84,,RUE,D ALEMBERT,38000,2,Appartement,2,32
15281,41018,47,B,RUE,ALBERT 1ER,41000,2,Appartement,4,85.09
22463,41018,162,,RUE,ALBERT 1ER,41000,2,Appartement,1,47.29
24531,41018,41,B,RUE,DU COMMERCE,41000,2,Appartement,2,45.27
11706,42187,125,,BD,BARON DU MARAIS,42300,2,Appartement,4,96.4
12823,42187,58,,RUE,JEAN JACQUES ROUSSEAU,42300,2,Appartement,3,62.92
05743,42189,11,,RUE,ARISTIDE BRIAND,42230,2,Appartement,2,35.6
02132,43157,5,,AV,BAPTISTE MARCET,43000,2,Appartement,3,62.62
15765,44109,80,,BD,ST AIGNAN,44100,2,Appartement,1,19.92
30188,44109,80,,BD,ST AIGNAN,44100,2,Appartement,1,19.97
19025,44120,2,,RUE,DU VERGER,44640,2,Appartement,3,102.32
24419,44143,32,,RUE,ARISTIDE BRIAND,44400,1,Maison,6,165.29
29083,49323,12,,RUE,DE LA VEILLERE,49480,2,Appartement,4,84.11
05119,50129,28,E,BD,MARITIME,50110,2,Appartement,2,44.39
05202,50129,2,,RUE,DE L ABBAYE,50100,2,Appartement,3,68.21
03098,51230,4,,AV,ERNEST VALLE,51200,2,Appartement,2,39.96
22477,56023,2,,IMP,DE LA MICHELINE,56400,2,Appartement,2,37.91
30870,56034,17,,AV,MILN,56340,2,Appartement,3,66.1
33582,56181,32,,RUE,DE LA POINTE,56290,2,Appartement,3,71.43
15316,59014,15,,RUE,FAIDHERBE,59410,2,Appartement,2,59.14
20099,59350,20,,RUE,GARIBALDI,59000,2,Appartement,2,99.36
22621,59378,31,,RUE,DU QUESNE,59700,2,Appartement,3,85
05708,59378,1,,RUE,DE L EGALITE,59700,2,Appartement,5,117
04510,60025,6,,PL,ST MEDARD,60350,2,Appartement,2,19.69
14461,60159,9,B,RUE,DE PIERREFONDS,60200,2,Appartement,3,64.92
07871,62126,159,,RTE,NATIONALE,62660,2,Appartement,1,16.46
00787,64339,3,,RUE,HENRI IV,64800,2,Appartement,3,69.47
19522,69034,7,B,RUE,PIERRE BOURGEOIS,69300,2,Appartement,2,39.02
29571,69244,51,B,AV,DU HUIT MAI 1945,69160,1,Maison,6,175.33
22228,69244,30,,CHE,DE LA RAUDE,69160,2,Appartement,1,39.7
25986,69256,5,,CHE,DES PLATES,69120,2,Appartement,5,80
27420,69264,54,,RUE,DECHAVANNE,69400,2,Appartement,3,85
32854,69266,31,,RUE,FLACHET,69100,2,Appartement,2,46.57
12452,69294,19,,RUE,DES FLEURS,69360,1,Maison,6,105.2
24083,69381,16,,RUE,PIERRE DUPONT,69001,2,Appartement,4,89.93
26045,69381,14,,RUE,LEMOT,69001,2,Appartement,1,20.83
01542,69383,1,,AV,DU CHATEAU,69003,2,Appartement,1,13.59
28620,69383,5,,RUE,DOMREMY,69003,2,Appartement,4,88.3
07276,69383,2,,RUE,TURBIL,69003,2,Appartement,3,65.93
25475,69386,143,,RUE,CUVIER,69006,2,Appartement,1,25.1
22261,69387,44,,RUE,MONTESQUIEU,69007,2,Appartement,2,58.53
31389,69387,17,,RUE,PIERRE BOURDEIX,69007,2,Appartement,4,82.8
31484,69387,16,,RUE,CHATEAUBRIAND,69007,2,Appartement,3,70.92
16995,69388,71,,AV,PAUL SANTY,69008,2,Appartement,3,63.21
06067,69388,32,,RUE,DES HERIDEAUX,69008,2,Appartement,1,19.03
28466,70550,20,,RUE,DU BREUIL,70000,2,Appartement,2,39.01
28906,73031,179,,RUE,CHANOINE HENRI FEJOZ,73000,2,Appartement,4,96.14
03819,73054,6600,A,,IMM AIGUILLE GRIVE 2,73700,2,Appartement,1,20.02
14167,73257,5579,,,PRARANGER,73440,2,Appartement,2,37
32892,74010,2,,RUE,DE LA LIBERATION,74000,2,Appartement,4,88.46
27974,74160,91,,RTE,DE LA CAPIEU,74230,2,Appartement,1,18.11
16191,74298,17,,RTE,DE LIVRON,74100,2,Appartement,3,65.74
16236,75105,22,,BD,DE L HOPITAL,75005,2,Appartement,1,16.65
21655,75106,91,,RUE,DE SEINE,75006,2,Appartement,1,20.47
21416,75106,12,,RUE,DU REGARD,75006,2,Appartement,2,31.71
24024,75106,141,,BD,SAINT GERMAIN,75006,2,Appartement,2,64.86
16601,75110,10,,BD,DE STRASBOURG,75010,2,Appartement,5,110.22
02273,75112,7,,RUE,DU SERGENT BAUCHAT,75012,2,Appartement,3,56.14
30584,75112,18,,RUE,BECCARIA,75012,2,Appartement,1,34.61
22586,75112,7,,RUE,CROZATIER,75012,2,Appartement,2,44.96
02718,75115,18,,RUE,LECOURBE,75015,2,Appartement,2,57.12
00280,75116,130,,AV,DE VERSAILLES,75016,2,Appartement,4,112.11
03375,75116,20,,BD,SUCHET,75016,2,Appartement,6,162.46
22696,75117,12,,RUE,ALBERT ROUSSEL,75017,2,Appartement,4,92.41
07070,75117,10,,BD,PEREIRE,75017,2,Appartement,6,221.22
32568,75118,47,,RUE,DE CLIGNANCOURT,75018,2,Appartement,2,37.21
21592,75120,52,,RUE,PIAT,75020,2,Appartement,1,15.28
09713,75120,6,,RUE,DES RASSELINS,75020,2,Appartement,4,79.97
05435,76540,40,,QUAI,DU HAVRE,76000,2,Appartement,1,16.52
02918,77058,30,,AV,JACQUES CARTIER,77600,2,Appartement,3,64.8
31137,77169,4,,RUE,DU TRAITE DE ROME,77184,2,Appartement,5,106.11
15670,77186,44,B,RUE,LAGORSSE,77300,2,Appartement,1,28.38
06367,77316,9,B,RUE,DES JARSINES,77250,2,Appartement,2,51.94
29934,77379,20,,RUE,DE CHANGIS,77160,2,Appartement,1,20.4
30111,78172,20,,RES,LES ORMES,78700,2,Appartement,3,56.61
06623,78190,52,,RUE,DES PONTS,78290,2,Appartement,2,50.91
06453,78220,5,,RUE,DE BRETAGNE,78690,2,Appartement,3,48.05
01560,78361,1,,RUE,BAUDIN,78200,2,Appartement,4,95.7
11766,78466,18,,ALL,DES PRES DU HAUT,78630,1,Maison,5,87.42
07182,82033,15,A,RUE,DE LA GAITE,82100,2,Appartement,2,44.3
26137,83062,9001,,,IMM LE PLEIN SOLEIL,83130,2,Appartement,4,72.37
12709,83069,62,,AV,DES ILES D OR,83400,2,Appartement,2,51.04
22328,83112,9001,,RES,LES MAS DE LA MADRAGUE,83270,2,Appartement,3,41.27
21806,83112,1,,AV,DU PORT,83270,2,Appartement,1,42.41
22926,83123,513,,CHE,DE LA MARINE,83110,2,Appartement,4,36.74
16966,83129,549,,CHE,DE LA GARDIOLE,83140,2,Appartement,4,79.01
34033,83137,199,,AV,DE LA VICTOIRE DU 8 5 1945,83000,2,Appartement,3,82.31
11223,87085,38,,RUE,VICTOR CHABOT,87000,2,Appartement,2,56.83
07839,91235,179,,RUE,DE LA COULEE VERTE,91700,2,Appartement,3,62.7
22063,91687,14,,BD,MEDER,91170,2,Appartement,4,76.15
27963,92024,8,,RUE,DAGOBERT,92110,2,Appartement,1,19.24
02543,92025,18,,,PETITE RUE DES CHAMPARONS,92700,2,Appartement,3,62.81
27893,92026,2,,RUE,VICTOR HUGO,92400,2,Appartement,2,51.15
03188,92035,11,,RUE,YVES LE CAIGNARD,92250,2,Appartement,4,68.04
05531,92044,1,,RUE,ARISTIDE BRIAND,92300,2,Appartement,1,17.86
14278,92073,68,,AV,JEAN JAURES,92150,2,Appartement,2,42.74
23043,93015,44,,RUE,JEAN MOULIN,93470,1,Maison,3,58.62
31703,93050,73,,RUE,DU ONZE NOVEMBRE,93330,2,Appartement,4,83.04
15132,93051,50,B,AV,GEORGES CLEMENCEAU,93160,2,Appartement,3,81.67
01702,93064,141,,RUE,VICTOR HUGO,93110,2,Appartement,3,64.11
17326,93077,180,,GR,GRANDE RUE,93250,2,Appartement,4,90.01
09385,94004,16,,RUE,DE WAGRAM,94470,2,Appartement,2,35.55
03174,94019,1,,ALL,DES BATTUES,94430,2,Appartement,3,66.27
28730,95480,4,,RUE,BLANCHET,95620,2,Appartement,4,64.82
17549,95598,7,,RUE,FONTAINE ST GERMAIN,95230,2,Appartement,2,40.43
00504,95628,2,,RUE,DU SAUSSERON,95760,2,Appartement,2,26.52
13188,38517,137,,BD,MICHEL PERRET,38210,2,Appartement,4,87.95
14168,47001,559,B,RUE,LAVOISIER,47000,2,Appartement,4,82.14
02008,94003,33,,AV,VLADIMIR ILLITCH LENINE,94110,2,Appartement,3,61.7
15417,94034,1,A,RUE,JEAN MOULIN,94260,2,Appartement,3,80.2
09199,06004,22,B,BD,DU VAL CLARET,6600,2,Appartement,1,19.31
07370,06035,3,,RUE,DE LA REPUBLIQUE,6500,2,Appartement,2,40.42
08837,06123,404,,ALL,DES CIGALES,6700,2,Appartement,3,64.5
08694,07010,7,,RUE,CAPITAINE DE CANSON,7100,2,Appartement,3,50.84
32080,11262,15,,AV,PIERRE SEMARD,11100,2,Appartement,2,36.53
08432,11370,26,,CHE,DES AMANDIERS,11110,2,Appartement,3,62.16
03807,13016,5778,,,LA BOURINE,13720,2,Appartement,3,68.93
19286,13203,11,,TRA,N-D DU BON SECOURS,13003,2,Appartement,4,66.95
04620,13204,82,,AV,MAL FOCH,13004,2,Appartement,3,57.44
26132,25056,88,,RUE,DE DOLE,25000,2,Appartement,2,43.95
05391,28085,29,,MAIL,JEAN DE DUNOIS,28000,2,Appartement,4,77.62
29712,33063,8,,RUE,ANDRE LAMANDE,33100,2,Appartement,1,48.1
05934,33243,2,,RUE,SUZANNE CHAUMET,33500,2,Appartement,1,37.24
28770,33434,9001,,RUE,DES LILAS,33440,1,Maison,3,68.6
02742,34255,310,,RUE,DU BELVEDERE,34980,2,Appartement,3,60.85
14287,38158,7,,ALL,DU RACHAIS,38320,2,Appartement,5,97.43
15753,38563,75,B,RUE,SERMORENS,38500,2,Appartement,2,52.27
10592,44109,83,,RUE,D ALLONVILLE,44000,2,Appartement,2,39.46
34001,45234,22,,RUE,GEORGES POMPIDOU,45100,2,Appartement,3,64.19
31250,45284,6,,SQ,LE CORBUSIER,45800,1,Maison,4,89.16
26164,54395,10,,AV,FOCH,54000,2,Appartement,1,30.84
29623,56152,6,,RUE,BRAMEL,56360,2,Appartement,2,41.25
13316,60446,17,,RUE,DU GUE,60440,2,Appartement,3,78.49
23279,62108,35,,RES,VILLA SYLVIA 35 R. RAISINS,62600,2,Appartement,1,20.73
13141,62525,13,,ALL,DES BRUYERES,62219,2,Appartement,1,18.76
03229,64100,26,,ALL,JEAN DUFOURG,64200,2,Appartement,3,74.28
10572,65388,8,,AV,STE MARIE,65170,2,Appartement,3,55.15
04354,69191,38,,RTE,DE LYON,69450,2,Appartement,3,61.64
07633,71342,8,,RUE,DU VIEUX MOULIN,71600,2,Appartement,4,86.94
30354,74236,42,,AV,DE LA GARE,74170,2,Appartement,2,46.64
17932,75105,4,,RUE,BLAINVILLE,75005,2,Appartement,1,29.66
31691,75106,54,,RUE,DE SEINE,75006,2,Appartement,1,21.51
31723,75111,32,,RUE,BASFROI,75011,2,Appartement,2,40.53
16227,75116,20,,RUE,LAURISTON,75016,2,Appartement,1,32.02
15216,75120,28,,RUE,SAINT FARGEAU,75020,2,Appartement,4,76.24
01097,76351,5,,RUE,JULES GUESDE,76620,1,Maison,4,101.37
18497,77258,16,,BD,DU MANDINET,77185,1,Maison,6,118.98
03747,77363,12,B,RUE,DE CLAYE,77181,2,Appartement,3,44.02
15441,78646,10,,RUE,SAINT SIMON,78000,2,Appartement,1,17.64
12005,78686,55,,AV,GASTON BOISSIER,78220,2,Appartement,1,14.54
15371,79191,6,,ALL,JEAN SAUVAGET,79000,2,Appartement,1,21.25
10797,83090,85,,CHE,FLOREAL,83190,2,Appartement,4,78.23
24757,83090,66,,RUE,MARCELLIN BERTHELOT,83190,2,Appartement,2,43.29
33373,83115,13,,AV,GEORGES CLEMENCEAU,83120,2,Appartement,3,117
02089,83137,40,,RUE,BERTHIER,83100,2,Appartement,2,18.48
30070,91103,30,,,CENT RES BELLEVUE,91220,1,Maison,5,99.39
00463,91432,2,,AV,DU CHATEAU,91420,1,Maison,4,80
08000,91434,9001,,RES,COMPIEGNE JUVISY,91390,2,Appartement,3,72
06115,91689,4,,RUE,PASCAL,91320,2,Appartement,4,67.7
27993,92020,60,,RUE,DES PIERRETTES,92320,2,Appartement,3,66.17
25692,92050,160,,AV,DE LA REPUBLIQUE,92000,2,Appartement,3,64.68
24362,93051,3,,RTE,DE GOURNAY,93160,1,Maison,4,94.27
04541,94033,66,,AV,FOCH,94120,2,Appartement,3,66.73
29971,94038,5,,RUE,HENRI THIRARD,94240,2,Appartement,1,17.77
14725,95210,27,,AV,DE CEINTURE,95880,2,Appartement,4,73.96
27913,974411,28,,CHE,DU BOIS DE NATTE,97490,2,Appartement,2,44.37
02123,01143,47,,CHE,DES ECOLIERS,1220,2,Appartement,2,51.7
00519,01419,20,,,HAMEAU DES CHENES,1710,1,Maison,6,101.52
